student_id,unmastered_count,baseline_attempts,pso_attempts,efficiency_percent,is_penalized,recommended_path
422.0,16,209,199,4.78,0,aljabar_dasar -> barisan_deret -> aritmatika_sosial -> teorema_pythagoras -> himpunan -> statistika_dasar -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
423.0,19,236,224,5.08,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> peluang_dasar -> statistika_dasar -> teorema_pythagoras -> trigonometri -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
424.0,17,228,222,2.63,0,bilangan_bulat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
425.0,17,219,207,5.48,0,persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> barisan_deret -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
426.0,14,191,179,6.28,0,perbandingan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
427.0,18,233,221,5.15,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
428.0,17,235,223,5.11,0,bilangan_bulat -> perbandingan -> himpunan -> teorema_pythagoras -> trigonometri -> aritmatika_sosial -> barisan_deret -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
429.0,19,245,239,2.45,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> peluang_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
430.0,18,244,231,5.33,0,perbandingan -> aljabar_dasar -> persamaan_linear_satu_variabel -> himpunan -> aritmatika_sosial -> bangun_ruang -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> barisan_deret -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
431.0,18,244,232,4.92,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> sistem_persamaan_linear -> matriks -> bangun_ruang -> barisan_deret -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
432.0,19,253,241,4.74,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> eksponen_logaritma -> himpunan -> peluang_dasar -> barisan_deret -> teorema_pythagoras -> trigonometri -> statistika_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
433.0,18,249,237,4.82,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
434.0,17,214,202,5.61,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
435.0,17,229,217,5.24,0,teorema_pythagoras -> persamaan_linear_satu_variabel -> perbandingan -> trigonometri -> barisan_deret -> aritmatika_sosial -> statistika_dasar -> bangun_ruang -> himpunan -> peluang_dasar -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
436.0,18,241,235,2.49,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
437.0,17,235,229,2.55,0,persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
438.0,19,252,246,2.38,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> barisan_deret -> trigonometri -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
439.0,19,253,247,2.37,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> teorema_pythagoras -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> peluang_dasar -> himpunan -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
440.0,17,235,223,5.11,0,persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> eksponen_logaritma -> peluang_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
441.0,17,235,229,2.55,0,bilangan_bulat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> bangun_ruang -> peluang_dasar -> statistika_dasar -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
442.0,18,244,231,5.33,0,peluang_dasar -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> barisan_deret -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
443.0,19,254,242,4.72,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
444.0,18,238,226,5.04,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> peluang_dasar -> bangun_ruang -> teorema_pythagoras -> trigonometri -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> statistika_dasar -> fungsi_kuadrat -> limit -> turunan -> integral -> barisan_deret
445.0,19,244,231,5.33,0,peluang_dasar -> bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> statistika_dasar -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> barisan_deret -> himpunan -> sistem_persamaan_linear -> matriks -> bangun_ruang -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
446.0,17,229,222,3.06,0,statistika_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> eksponen_logaritma -> fungsi_kuadrat -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
447.0,16,220,208,5.45,0,bilangan_bulat -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> himpunan -> statistika_dasar -> sistem_persamaan_linear -> matriks -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral -> barisan_deret
448.0,18,248,242,2.42,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> eksponen_logaritma -> teorema_pythagoras -> trigonometri -> peluang_dasar -> bangun_ruang -> fungsi_kuadrat -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
449.0,17,229,222,3.06,0,barisan_deret -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> peluang_dasar -> statistika_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
450.0,18,235,229,2.55,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> bangun_ruang -> peluang_dasar -> teorema_pythagoras -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
451.0,18,229,217,5.24,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
452.0,18,229,217,5.24,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
453.0,19,253,247,2.37,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> himpunan -> aritmatika_sosial -> perbandingan -> teorema_pythagoras -> eksponen_logaritma -> peluang_dasar -> statistika_dasar -> sistem_persamaan_linear -> matriks -> bangun_ruang -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
454.0,17,233,221,5.15,0,persamaan_linear_satu_variabel -> fungsi_kuadrat -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
455.0,18,250,238,4.8,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
456.0,19,248,242,2.42,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
457.0,19,253,241,4.74,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> eksponen_logaritma -> peluang_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
458.0,18,244,238,2.46,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> bangun_ruang -> peluang_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
459.0,18,249,237,4.82,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> himpunan -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
460.0,19,253,247,2.37,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> peluang_dasar -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
461.0,16,213,201,5.63,0,perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
462.0,17,233,221,5.15,0,aljabar_dasar -> aritmatika_sosial -> perbandingan -> teorema_pythagoras -> himpunan -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> barisan_deret -> sistem_persamaan_linear -> matriks -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
463.0,19,253,241,4.74,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> peluang_dasar -> bangun_ruang -> aritmatika_sosial -> eksponen_logaritma -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
464.0,15,205,199,2.93,0,perbandingan -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
465.0,18,236,230,2.54,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
466.0,18,249,237,4.82,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
467.0,18,234,234,0.0,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> fungsi_kuadrat -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> limit -> turunan -> integral
468.0,15,197,190,3.55,0,teorema_pythagoras -> aritmatika_sosial -> himpunan -> statistika_dasar -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
469.0,18,250,238,4.8,0,bilangan_bulat -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> perbandingan -> himpunan -> aritmatika_sosial -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> barisan_deret -> peluang_dasar -> teorema_pythagoras -> trigonometri -> sistem_persamaan_linear -> matriks -> limit -> turunan -> integral
470.0,17,234,222,5.13,0,bilangan_bulat -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> eksponen_logaritma -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
471.0,17,222,209,5.86,0,statistika_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> perbandingan -> barisan_deret -> bangun_ruang -> teorema_pythagoras -> trigonometri -> himpunan -> eksponen_logaritma -> peluang_dasar -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
472.0,19,254,248,2.36,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> teorema_pythagoras -> statistika_dasar -> himpunan -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
473.0,18,244,232,4.92,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> bangun_ruang -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
474.0,18,237,225,5.06,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> statistika_dasar -> himpunan -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
475.0,15,198,186,6.06,0,eksponen_logaritma -> aritmatika_sosial -> statistika_dasar -> himpunan -> bangun_ruang -> teorema_pythagoras -> trigonometri -> peluang_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
476.0,17,236,223,5.51,0,aritmatika_sosial -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> barisan_deret -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
477.0,17,221,209,5.43,0,persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
478.0,19,252,240,4.76,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> bangun_ruang -> fungsi_kuadrat -> limit -> turunan -> integral
479.0,16,218,206,5.5,0,aljabar_dasar -> perbandingan -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
480.0,17,224,212,5.36,0,persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
481.0,18,244,232,4.92,0,aljabar_dasar -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
482.0,19,254,253,0.39,0,peluang_dasar -> bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> teorema_pythagoras -> himpunan -> aritmatika_sosial -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> fungsi_kuadrat -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> limit -> turunan -> integral
483.0,17,220,208,5.45,0,bilangan_bulat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> bangun_ruang -> statistika_dasar -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
484.0,19,253,247,2.37,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> aritmatika_sosial -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
485.0,19,249,237,4.82,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> peluang_dasar -> himpunan -> eksponen_logaritma -> bangun_ruang -> statistika_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
486.0,18,238,226,5.04,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
487.0,18,244,226,7.38,0,bilangan_bulat -> aljabar_dasar -> aritmatika_sosial -> perbandingan -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
488.0,18,244,232,4.92,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
489.0,15,204,198,2.94,0,bilangan_bulat -> himpunan -> teorema_pythagoras -> statistika_dasar -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
490.0,18,243,231,4.94,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> bangun_ruang -> statistika_dasar -> eksponen_logaritma -> peluang_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
491.0,17,233,221,5.15,0,bilangan_bulat -> persamaan_linear_satu_variabel -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
492.0,17,229,217,5.24,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
493.0,18,243,225,7.41,0,bilangan_bulat -> aljabar_dasar -> aritmatika_sosial -> perbandingan -> himpunan -> teorema_pythagoras -> trigonometri -> eksponen_logaritma -> peluang_dasar -> bangun_ruang -> statistika_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
494.0,19,254,242,4.72,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> perbandingan -> peluang_dasar -> himpunan -> statistika_dasar -> eksponen_logaritma -> bangun_ruang -> barisan_deret -> sistem_persamaan_linear -> matriks -> teorema_pythagoras -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
495.0,16,220,208,5.45,0,persamaan_linear_satu_variabel -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
496.0,14,184,177,3.8,0,statistika_dasar -> himpunan -> teorema_pythagoras -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
497.0,18,238,226,5.04,0,aljabar_dasar -> aritmatika_sosial -> persamaan_linear_satu_variabel -> teorema_pythagoras -> perbandingan -> trigonometri -> himpunan -> peluang_dasar -> statistika_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
498.0,17,222,216,2.7,0,bilangan_bulat -> aljabar_dasar -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
499.0,17,236,223,5.51,0,barisan_deret -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
500.0,18,240,234,2.5,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral -> barisan_deret
